ObjectID,ObjRightsType,ObjectStatusID
1439,Public Domain,1
1440,Public Domain,1
1441,Public Domain,1
1444,Public Domain,1
1446,Public Domain,1
1447,Public Domain,1
1448,Public Domain,1
1449,Public Domain,1
1450,Public Domain,1
1451,Public Domain,1
1452,Public Domain,1
1453,Public Domain,1
1454,Public Domain,1
1455,Public Domain,1
1456,Public Domain,1
1457,Public Domain,1
1458,Public Domain,1
1459,Public Domain,1
1460,Public Domain,1
1461,Public Domain,1
1463,Public Domain,1
1464,Public Domain,1
1465,Public Domain,1
1466,Public Domain,1
1467,Public Domain,1
1468,Copyright Protected,1
1469,Copyright Protected,1
1470,Public Domain,1
1471,Public Domain,1
1472,Public Domain,1
1473,Public Domain,1
1474,Public Domain,1
1475,Public Domain,1
1476,Public Domain,1
1477,Public Domain,1
1478,Public Domain,1
1479,Public Domain,1
1480,Public Domain,1
1482,Public Domain,1
1483,Public Domain,1
1484,Public Domain,1
1485,Public Domain,1
1486,Public Domain,1
1487,Public Domain,1
1488,Public Domain,1
1489,Public Domain,1
1490,Public Domain,1
1491,Public Domain,1
1492,Public Domain,1
1493,Public Domain,1
1494,Public Domain,1
1495,Public Domain,1
1496,Public Domain,1
1497,Public Domain,1
1498,Public Domain,1
1499,Public Domain,1
1500,Public Domain,1
1501,Public Domain,1
1502,Public Domain,1
1503,Copyright Protected,1
1504,Public Domain,1
1505,Online Use Only,1
1506,Public Domain,1
1507,Public Domain,1
1508,Permission with Restrictions,1
1509,Public Domain,1
1510,Public Domain,1
1511,Public Domain,1
1512,Public Domain,1
1513,Copyright Protected,1
1514,Copyright Protected,1
1515,Copyright Protected,1
1516,Public Domain,1
1517,Copyright Protected,1
1518,Public Domain,1
1519,Public Domain,1
1520,Public Domain,1
1521,Copyright Protected,1
1522,Public Domain,1
1523,Public Domain,1
1524,Public Domain,1
1525,Public Domain,1
1526,Public Domain,1
1527,Public Domain,1
1528,Public Domain,1
1529,Public Domain,1
1530,Public Domain,1
1531,Public Domain,1
1532,Public Domain,1
1533,Public Domain,1
1534,Public Domain,1
1535,Public Domain,1
1536,Public Domain,1
1537,Copyright Protected,1
1538,Copyright Protected,1
1539,Public Domain,1
1540,Public Domain,1
1541,Public Domain,1
1542,Public Domain,1
1543,Public Domain,1
1544,Public Domain,1
1545,Public Domain,1
1546,Public Domain,1
1547,Public Domain,1
1548,Public Domain,1
1549,Public Domain,1
1550,Public Domain,1
1551,Public Domain,1
1553,Public Domain,1
1554,Copyright Protected,1
1555,Copyright Protected,1
1556,Public Domain,1
1557,Copyright Protected,1
1558,Permission with Restrictions,1
1559,Public Domain,1
1561,Public Domain,1
1563,Public Domain,1
1564,Online Use Only,1
1565,Public Domain,1
1566,Public Domain,1
1567,Public Domain,1
1569,Public Domain,1
1571,Public Domain,1
1572,Public Domain,1
1573,Public Domain,1
1574,Copyright Protected,1
1575,Public Domain,1
1576,Public Domain,1
1577,Public Domain,1
1578,Public Domain,1
1579,Public Domain,1
1581,Public Domain,1
1582,Public Domain,1
1583,Public Domain,1
1584,Public Domain,1
1585,Public Domain,1
1586,Public Domain,1
1587,Public Domain,1
1588,Public Domain,1
1590,Public Domain,1
1591,Public Domain,1
1592,Public Domain,1
1593,Public Domain,1
1594,Public Domain,1
1595,Public Domain,1
1596,Public Domain,1
1599,Public Domain,1
1601,Public Domain,1
1602,Public Domain,1
1603,Public Domain,1
1605,Public Domain,1
1606,Public Domain,1
1607,Public Domain,1
1608,Public Domain,1
1609,Public Domain,1
1610,Public Domain,1
1611,Public Domain,1
1612,Public Domain,1
1613,Public Domain,1
1615,Public Domain,1
1616,Public Domain,1
1617,Public Domain,1
1618,Public Domain,1
1619,Public Domain,1
1620,Public Domain,1
1621,Public Domain,1
1623,Public Domain,1
1624,Public Domain,1
1625,Public Domain,1
1626,Public Domain,1
1627,Copyright Protected,1
1628,Public Domain,1
1629,Public Domain,1
1630,Copyright Protected,1
1631,Non-Commercial Use,1
1632,Public Domain,1
1633,Copyright Protected,1
1634,Public Domain,1
1635,Public Domain,1
1636,Public Domain,1
1637,Public Domain,1
1638,Online Use Only,1
1639,Public Domain,1
1640,Public Domain,1
1641,Public Domain,1
1642,Public Domain,1
1643,Public Domain,1
1644,Public Domain,1
1645,Public Domain,1
1646,Public Domain,1
1647,Public Domain,1
1648,Public Domain,1
1649,Public Domain,1
1650,Public Domain,1
1652,Public Domain,1
1653,Public Domain,1
1655,Public Domain,1
1656,Public Domain,1
1657,Public Domain,1
1658,Public Domain,1
1660,Public Domain,1
1661,Public Domain,1
1662,Public Domain,1
1663,Public Domain,1
1664,Public Domain,1
1665,Public Domain,1
1666,Public Domain,1
1667,Need Permission,1
1668,Copyright Protected,1
1669,Copyright Protected,1
1670,Copyright Protected,1
1671,Public Domain,1
1672,Public Domain,1
1673,Public Domain,1
1674,Public Domain,1
1676,Public Domain,1
1677,Public Domain,1
1678,Public Domain,1
1679,Public Domain,1
1680,Public Domain,1
1681,Public Domain,1
1682,Public Domain,1
1683,Public Domain,1
1684,Public Domain,1
1685,Public Domain,1
1686,Public Domain,1
1687,Public Domain,1
1688,Copyright Protected,1
1689,Public Domain,1
1690,Public Domain,1
1691,Public Domain,1
1692,Public Domain,1
1693,Public Domain,1
1694,Public Domain,1
1695,Public Domain,1
1696,Public Domain,1
1697,Public Domain,1
1698,Public Domain,1
1699,Public Domain,1
1700,Public Domain,1
1701,Public Domain,1
1702,Public Domain,1
1703,Public Domain,1
1704,Copyright Protected,1
1705,Public Domain,1
1706,Public Domain,1
1707,Public Domain,1
1708,Public Domain,1
1709,Public Domain,1
1710,Public Domain,1
1711,Public Domain,1
1712,Public Domain,1
1713,Public Domain,1
1714,Public Domain,1
1715,Public Domain,1
1716,Public Domain,1
1717,Public Domain,1
1718,Public Domain,1
1719,Public Domain,1
1720,Copyright Protected,1
1721,Non-Commercial Use,1
1722,Public Domain,1
1723,Non-Commercial Use,1
1724,Non-Commercial Use,1
1725,Copyright Protected,1
1726,Public Domain,1
1727,Public Domain,1
1728,Public Domain,1
1729,Public Domain,1
1730,Public Domain,1
1731,Public Domain,1
1732,Public Domain,1
1733,Public Domain,1
1734,Public Domain,1
1735,Public Domain,1
1736,Public Domain,1
1737,Public Domain,1
1738,Public Domain,1
1739,Public Domain,1
1740,Public Domain,1
1741,Public Domain,1
1742,Public Domain,1
1743,Public Domain,1
1744,Public Domain,1
1745,Public Domain,1
1746,Public Domain,1
1747,Public Domain,1
1748,Public Domain,1
1749,Public Domain,1
1750,Public Domain,1
1751,Public Domain,1
1752,Public Domain,1
1753,Public Domain,1
1754,Public Domain,1
1755,Copyright Protected,1
1756,Copyright Protected,1
1757,Copyright Protected,1
1758,Copyright Protected,1
1759,Copyright Protected,1
1760,Copyright Protected,1
1761,Copyright Protected,1
1762,Copyright Protected,1
1763,Copyright Protected,1
1764,Copyright Protected,1
1765,Permission with Restrictions,1
1766,Copyright Protected,1
1767,Permission with Restrictions,1
1768,Copyright Protected,1
1769,Copyright Protected,1
1770,Permission with Restrictions,1
1771,Public Domain,1
1772,Public Domain,1
1773,Public Domain,1
1774,Public Domain,1
1775,Public Domain,1
1776,Public Domain,1
1777,Public Domain,1
1780,Public Domain,1
1781,Public Domain,1
1782,Public Domain,1
1783,Public Domain,1
1784,Public Domain,1
1785,Public Domain,1
1786,Public Domain,1
1787,Public Domain,1
1788,Public Domain,1
1789,Public Domain,1
1790,Public Domain,1
1791,Copyright Protected,1
1792,Public Domain,1
1793,Public Domain,1
1794,Public Domain,1
1795,Public Domain,1
1796,Public Domain,1
1797,Public Domain,1
1798,Public Domain,1
1799,Public Domain,1
1800,Copyright Protected,1
1801,Public Domain,1
1803,Public Domain,1
1804,Public Domain,1
1805,Public Domain,1
1806,Public Domain,1
1807,Public Domain,1
1808,Public Domain,1
1809,Copyright Protected,1
1810,Public Domain,1
1811,Public Domain,1
1813,Public Domain,1
1814,Public Domain,1
1815,Public Domain,1
1816,Public Domain,1
1817,Public Domain,1
1818,Public Domain,1
1819,Full Permission,1
1820,Full Permission,1
1822,Public Domain,1
1823,Public Domain,1
1824,Need Permission,1
1825,Copyright Protected,1
1826,Public Domain,1
1827,Permission with Restrictions,1
1828,Non-Commercial Use,1
1829,Copyright Protected,1
1830,Public Domain,1
1831,Public Domain,1
1832,Full Permission,1
1833,Public Domain,1
1835,Public Domain,1
1838,Public Domain,1
1842,Public Domain,1
1843,Public Domain,1
1844,Permission with Restrictions,1
1845,Permission with Restrictions,1
1846,Copyright Protected,1
1847,Public Domain,1
1848,Public Domain,1
1849,Public Domain,1
1850,Public Domain,1
1851,Public Domain,1
1852,Copyright Protected,1
1853,Public Domain,1
1854,Public Domain,1
1855,Copyright Protected,1
1856,Public Domain,1
1857,Non-Commercial Use,1
1858,Public Domain,1
1859,Public Domain,1
1860,Public Domain,1
1861,Public Domain,1
1862,Public Domain,1
1863,Public Domain,1
1864,Public Domain,1
1865,Public Domain,1
1866,Online Use Only,1
1867,Copyright Protected,1
1868,Public Domain,1
1870,Public Domain,1
1871,Public Domain,1
1872,Public Domain,1
1873,Public Domain,1
1874,Public Domain,1
1875,Public Domain,1
1876,Public Domain,1
1877,Copyright Protected,1
1878,Public Domain,1
1879,Copyright Protected,1
1881,Public Domain,1
1882,Public Domain,1
1883,Public Domain,1
1884,Public Domain,1
1885,Public Domain,1
1886,Public Domain,1
1887,Copyright Protected,1
1888,Copyright Protected,1
1889,Copyright Protected,1
1890,Copyright Protected,1
1893,Public Domain,1
1894,Public Domain,1
1895,Copyright Protected,1
1896,Copyright Protected,1
1897,Copyright Protected,1
1898,Copyright Protected,1
1899,Copyright Protected,1
1900,Copyright Protected,1
1901,Copyright Protected,1
1902,Copyright Protected,1
1903,Copyright Protected,1
1904,Copyright Protected,1
1905,Public Domain,1
1906,Non-Commercial Use,1
1907,Non-Commercial Use,1
1908,Copyright Protected,1
1909,Copyright Protected,1
1910,Copyright Protected,1
1911,Copyright Protected,1
1912,Copyright Protected,1
1913,Public Domain,1
1915,Public Domain,1
1916,Public Domain,1
1917,Public Domain,1
1918,Public Domain,1
1919,Copyright Protected,1
1920,Copyright Protected,1
1921,Public Domain,1
1922,Copyright Protected,1
1923,Copyright Protected,1
1924,Copyright Protected,1
1925,Copyright Protected,1
1926,Public Domain,1
1927,Public Domain,1
1928,Public Domain,1
1929,Non-Commercial Use,1
1930,Public Domain,1
1931,Public Domain,1
1932,Public Domain,1
1933,Public Domain,1
1934,Public Domain,1
1935,Public Domain,1
1936,Public Domain,1
1937,Public Domain,1
1938,Public Domain,1
1939,Public Domain,1
1940,Public Domain,1
1941,Copyright Protected,1
1942,Copyright Protected,1
1943,Copyright Protected,1
1944,Public Domain,1
1945,Public Domain,1
1946,Public Domain,1
1947,Public Domain,1
1948,Public Domain,1
1949,Public Domain,1
1950,Public Domain,1
1951,Public Domain,1
1953,Public Domain,1
1954,Public Domain,1
1955,Public Domain,1
1956,Public Domain,1
1957,Public Domain,1
1958,Copyright Protected,1
1959,Public Domain,1
1960,Public Domain,1
1961,Public Domain,1
1962,Public Domain,1
1963,Public Domain,1
1964,Public Domain,1
1965,Public Domain,1
1966,Copyright Protected,1
1967,Public Domain,1
1968,Non-Commercial Use,1
1969,Non-Commercial Use,1
1970,Non-Commercial Use,1
1971,Non-Commercial Use,1
1972,Public Domain,1
1973,Non-Commercial Use,1
1975,Public Domain,1
1976,Public Domain,1
1977,Public Domain,1
1978,Public Domain,1
1979,Non-Commercial Use,1
1980,Public Domain,1
1981,Public Domain,1
1982,Public Domain,1
1984,Public Domain,1
1985,Public Domain,1
1986,Public Domain,1
1987,Copyright Protected,1
1988,Copyright Protected,1
1989,Non-Commercial Use,1
1990,Non-Commercial Use,1
1991,Public Domain,1
1992,Public Domain,1
1993,Public Domain,1
1994,Public Domain,1
1995,Public Domain,1
1996,Public Domain,1
1997,Public Domain,1
1998,Public Domain,1
1999,Public Domain,1
2000,Public Domain,1
2001,Public Domain,1
2002,Public Domain,1
2003,Public Domain,1
2004,Public Domain,1
2005,Public Domain,1
2006,Public Domain,1
2007,Public Domain,1
2008,Public Domain,1
2009,Public Domain,1
2010,Public Domain,1
2011,Public Domain,1
2012,Public Domain,1
2013,Public Domain,1
2014,Public Domain,1
2015,Public Domain,1
2016,Public Domain,1
2017,Public Domain,1
2018,Public Domain,1
2019,Public Domain,1
2020,Public Domain,1
2021,Public Domain,1
2022,Public Domain,1
2023,Public Domain,1
2024,Public Domain,1
2025,Public Domain,1
2026,Public Domain,1
2027,Public Domain,1
2029,Public Domain,1
2030,Copyright Protected,1
2031,Public Domain,1
2032,Public Domain,1
2034,Public Domain,1
2035,Public Domain,1
2036,Public Domain,1
2037,Public Domain,1
2038,Public Domain,1
2039,Non-Commercial Use,1
2040,Public Domain,1
2042,Public Domain,1
2043,Copyright Protected,1
2044,Copyright Protected,1
2045,Copyright Protected,1
2046,Copyright Protected,1
2047,Copyright Protected,1
2048,Public Domain,1
2049,Public Domain,1
2050,Public Domain,1
2051,Copyright Protected,1
2052,Public Domain,1
2053,Public Domain,1
2054,Public Domain,1
2055,Public Domain,1
2056,Public Domain,1
2057,Public Domain,1
2058,Public Domain,1
2059,Public Domain,1
2060,Public Domain,1
2061,Public Domain,1
2062,Public Domain,1
2063,Public Domain,1
2064,Public Domain,1
2065,Public Domain,1
2066,Public Domain,1
2067,Public Domain,1
2068,Public Domain,1
2069,Public Domain,1
2070,Public Domain,1
2071,Public Domain,1
2072,Public Domain,1
2073,Public Domain,1
2074,Public Domain,1
2075,Non-Commercial Use,1
2076,Public Domain,1
2077,Public Domain,1
2078,Non-Commercial Use,1
2079,Public Domain,1
2080,Public Domain,1
2081,Public Domain,1
2082,Public Domain,1
2083,Public Domain,1
2084,Public Domain,1
2085,Public Domain,1
2086,Copyright Protected,1
2087,Copyright Protected,1
2088,Copyright Protected,1
2089,Public Domain,1
2090,Public Domain,1
2091,Public Domain,1
2092,Public Domain,1
2093,Public Domain,1
2094,Public Domain,1
2095,Public Domain,1
2096,Public Domain,1
2097,Public Domain,1
2098,Public Domain,1
2099,Public Domain,1
2100,Public Domain,1
2101,Public Domain,1
2102,Public Domain,1
2103,Public Domain,1
2104,Public Domain,1
2105,Public Domain,1
2106,Public Domain,1
2107,Public Domain,1
2108,Public Domain,1
2109,Public Domain,1
2110,Public Domain,1
2111,Public Domain,1
2112,Public Domain,1
2113,Public Domain,1
2114,Public Domain,1
2115,Public Domain,1
2116,Public Domain,1
2117,Public Domain,1
2118,Public Domain,1
2119,Public Domain,1
2120,Public Domain,1
2121,Public Domain,1
2122,Public Domain,1
2123,Public Domain,1
2124,Public Domain,1
2125,Public Domain,1
2127,Public Domain,1
2128,Need Permission,1
2129,Need Permission,1
2130,Need Permission,1
2131,Need Permission,1
2132,Need Permission,1
2133,Need Permission,1
2134,Need Permission,1
2135,Public Domain,1
2136,Public Domain,1
2137,Public Domain,1
2138,Public Domain,1
2139,Public Domain,1
2140,Public Domain,1
2141,Public Domain,1
2142,Public Domain,1
2143,Public Domain,1
2144,Public Domain,1
2145,Non-Commercial Use,1
2146,Non-Commercial Use,1
2147,Non-Commercial Use,1
2148,Copyright Protected,1
2149,Public Domain,1
2150,Public Domain,1
2151,Public Domain,1
2152,Public Domain,1
2154,Public Domain,1
2155,Public Domain,1
2156,Public Domain,1
2157,Public Domain,1
2158,Public Domain,1
2159,Public Domain,1
2160,Public Domain,1
2161,Public Domain,1
2162,Public Domain,1
2163,Public Domain,1
2164,Non-Commercial Use,1
2165,Public Domain,1
2166,Public Domain,1
2167,Public Domain,1
2168,Public Domain,1
2169,Public Domain,1
2170,Public Domain,1
2171,Public Domain,1
2172,Public Domain,1
2173,Non-Commercial Use,1
2174,Copyright Protected,1
2175,Non-Commercial Use,1
2176,Copyright Protected,1
2177,Copyright Protected,1
2178,Copyright Protected,1
2179,Copyright Protected,1
2180,Copyright Protected,1
2181,Copyright Protected,1
2182,Copyright Protected,1
2183,Copyright Protected,1
2184,Copyright Protected,1
2185,Copyright Protected,1
2186,Copyright Protected,1
2187,Copyright Protected,1
2188,Copyright Protected,1
2189,Copyright Protected,1
2190,Copyright Protected,1
2191,Copyright Protected,1
2192,Copyright Protected,1
2193,Public Domain,1
2194,Public Domain,1
2195,Copyright Protected,1
2196,Public Domain,1
2197,Public Domain,1
2198,Public Domain,1
2199,Copyright Protected,1
2200,Copyright Protected,1
2201,Copyright Protected,1
2202,Public Domain,1
2203,Public Domain,1
2204,Public Domain,1
2205,Need Permission,1
2206,Public Domain,1
2207,Public Domain,1
2210,Copyright Protected,1
2211,Public Domain,1
2212,Public Domain,1
2213,Public Domain,1
2214,Copyright Protected,1
2215,Public Domain,1
2216,Copyright Protected,1
2217,Public Domain,1
2218,Public Domain,1
2219,Public Domain,1
2224,Public Domain,1
2225,Public Domain,1
2226,Public Domain,1
2227,Public Domain,1
2228,Public Domain,1
2229,Public Domain,1
2230,Public Domain,1
2231,Public Domain,1
2232,Non-Commercial Use,1
2233,Public Domain,1
2234,Public Domain,1
2235,Public Domain,1
2236,Public Domain,1
2237,Public Domain,1
2238,Public Domain,1
2239,Public Domain,1
2240,Public Domain,1
2241,Copyright Protected,1
2242,Copyright Protected,1
2243,Public Domain,1
2244,Public Domain,1
2245,Public Domain,1
2246,Public Domain,1
2247,Public Domain,1
2248,Public Domain,1
2249,Public Domain,1
2250,Online Use Only,1
2251,Public Domain,1
2252,Public Domain,1
2253,Public Domain,1
2254,Public Domain,1
2255,Public Domain,1
2256,Copyright Protected,1
2257,Copyright Protected,1
2258,Need Permission,1
2259,Need Permission,1
2260,Need Permission,1
2261,Copyright Protected,1
2262,Copyright Protected,1
2263,Copyright Protected,1
2264,Public Domain,1
2265,Non-Commercial Use,1
2266,Non-Commercial Use,1
2267,Non-Commercial Use,1
2268,Non-Commercial Use,1
2269,Non-Commercial Use,1
2270,Non-Commercial Use,1
2271,Non-Commercial Use,1
2272,Non-Commercial Use,1
2273,Copyright Protected,1
2274,Need Permission,1
2275,Public Domain,1
2276,Public Domain,1
2278,Public Domain,1
